shape_id,shape_pt_lat,shape_pt_lon,shape_pt_x,shape_pt_y,shape_pt_sequence,shape_dist_traveled
S1-Sa03-12-n1-0,47.613320,-122.332541,1270656.2,227321.7,10001,0.000
S1-Sa03-12-n1-0,47.613293,-122.332607,1270639.8,227312.0,10002,0.004
S1-Sa03-12-n1-0,47.613066,-122.333151,1270504.0,227231.8,10003,0.033
S1-Sa03-12-n1-0,47.612834,-122.333706,1270365.5,227149.9,10004,0.064
S1-Sa03-12-n1-0,47.612602,-122.334261,1270227.0,227068.1,10005,0.094
S1-Sa03-12-n1-0,47.612371,-122.334814,1270088.9,226986.5,10006,0.125
S1-Sa03-12-n1-0,47.612138,-122.335372,1269949.7,226904.2,10007,0.155
S1-Sa03-12-n1-0,47.611908,-122.335922,1269812.3,226822.9,10008,0.186
S1-Sa03-12-n1-0,47.611710,-122.336396,1269694.0,226752.9,10009,0.212
S1-Sa03-12-n1-0,47.611710,-122.336396,1269694.0,226752.9,20001,0.212
S1-Sa03-12-n1-0,47.611674,-122.336482,1269672.5,226740.2,20002,0.216
S1-Sa03-12-n1-0,47.611454,-122.337015,1269539.5,226662.5,20003,0.246
S1-Sa03-12-n1-0,47.611209,-122.337590,1269396.0,226576.1,20004,0.277
S1-Sa03-12-n1-0,47.611135,-122.337767,1269351.8,226550.0,20005,0.287
S1-Sa03-12-n1-0,47.611050,-122.337972,1269300.6,226519.9,20006,0.298
S1-Sa03-12-n1-0,47.611050,-122.337972,1269300.6,226519.9,30001,0.298
S1-Sa03-12-n1-0,47.610914,-122.338301,1269218.7,226471.7,30002,0.316
S1-Sa03-12-n1-0,47.610827,-122.338504,1269168.0,226441.1,30003,0.328
S1-Sa03-12-n1-0,47.610787,-122.338596,1269144.9,226426.8,30004,0.333
S1-Sa03-12-n1-0,47.610745,-122.338700,1269119.0,226412.1,30005,0.338
S1-Sa03-12-n1-0,47.610512,-122.339258,1268979.8,226329.7,30006,0.369
S1-Sa03-12-n1-0,47.610280,-122.339811,1268841.7,226248.0,30007,0.399
S1-Sa03-12-n1-0,47.609287,-122.338902,1269058.7,225881.4,30008,0.480
S1-Sa03-12-n1-0,47.609521,-122.338343,1269198.4,225964.0,30009,0.511
S1-Sa03-12-n1-0,47.609752,-122.337791,1269336.0,226045.5,30010,0.541
S1-Sa03-12-n1-0,47.609986,-122.337232,1269475.7,226128.2,30011,0.572
S1-Sa03-12-n1-0,47.610129,-122.336888,1269561.4,226178.9,30012,0.591
S1-Sa03-12-n1-0,47.610129,-122.336888,1269561.4,226178.9,40001,0.591
S1-Sa03-12-n1-0,47.610216,-122.336682,1269613.0,226209.5,40002,0.602
S1-Sa03-12-n1-0,47.610448,-122.336126,1269751.6,226291.4,40003,0.633
S1-Sa03-12-n1-0,47.610680,-122.335572,1269889.9,226373.3,40004,0.663
S1-Sa03-12-n1-0,47.610909,-122.335024,1270026.6,226454.2,40005,0.693
S1-Sa03-12-n1-0,47.611098,-122.334573,1270139.3,226520.9,40006,0.718
S1-Sa03-12-n1-0,47.611098,-122.334573,1270139.3,226520.9,50001,0.718
S1-Sa03-12-n1-0,47.611144,-122.334462,1270167.0,226537.3,50002,0.724
S1-Sa03-12-n1-0,47.611373,-122.333915,1270303.6,226618.1,50003,0.754
S1-Sa03-12-n1-0,47.611608,-122.333352,1270444.0,226701.2,50004,0.785
S1-Sa03-12-n1-0,47.611868,-122.332732,1270598.9,226792.9,50005,0.819
S1-Sa03-12-n1-0,47.611868,-122.332732,1270598.9,226792.9,60001,0.819
S1-Sa03-12-n1-0,47.612073,-122.332242,1270721.0,226865.2,60002,0.846
S1-Sa03-12-n1-0,47.612422,-122.331408,1270929.2,226988.5,60003,0.892
S1-Sa03-12-n1-0,47.612422,-122.331408,1270929.2,226988.5,70001,0.892
S1-Sa03-12-n1-0,47.612537,-122.331132,1270998.1,227029.3,70002,0.907
S1-Sa03-12-n1-0,47.612774,-122.330582,1271135.5,227113.0,70003,0.937
S1-Sa03-12-n1-0,47.612867,-122.330364,1271189.8,227145.9,70004,0.949
S1-Sa03-12-n1-0,47.612954,-122.330162,1271240.2,227176.8,70005,0.961
S1-Sa03-12-n1-0,47.613061,-122.329912,1271302.8,227214.6,70006,0.974
S1-Sa03-12-n1-0,47.613468,-122.328911,1271552.4,227358.0,70007,1.029
S1-Sa03-12-n1-0,47.613641,-122.328498,1271655.6,227419.2,70008,1.052
S1-Sa03-12-n1-0,47.613641,-122.328498,1271655.6,227419.2,80001,1.052
S1-Sa03-12-n1-0,47.613697,-122.328362,1271689.4,227439.2,80002,1.059
S1-Sa03-12-n1-0,47.613932,-122.327803,1271829.0,227522.1,80003,1.090
S1-Sa03-12-n1-0,47.614047,-122.327522,1271899.0,227562.5,80004,1.105
S1-Sa03-12-n1-0,47.614074,-122.327434,1271921.0,227572.0,80005,1.110
S1-Sa03-12-n1-0,47.614091,-122.327282,1271958.5,227577.5,80006,1.117
S1-Sa03-12-n1-0,47.614090,-122.326819,1272072.8,227574.9,80007,1.139
S1-Sa03-12-n1-0,47.615220,-122.326803,1272084.8,227987.0,80008,1.217
S1-Sa03-12-n1-0,47.615217,-122.326185,1272237.1,227982.8,80009,1.245
S1-Sa03-12-n1-0,47.615221,-122.325527,1272399.3,227981.1,80010,1.276
S1-Sa03-12-n1-0,47.615226,-122.324633,1272619.8,227978.7,80011,1.318
S1-Sa03-12-n1-0,47.615226,-122.324633,1272619.8,227978.7,90001,1.318
S1-Sa03-12-n1-0,47.615227,-122.324471,1272659.8,227978.3,90002,1.326
S1-Sa03-12-n1-0,47.615233,-122.323414,1272920.5,227975.5,90003,1.375
S1-Sa03-12-n1-0,47.615228,-122.322128,1273237.5,227967.5,90004,1.435
S1-Sa03-12-n1-0,47.615232,-122.321609,1273365.5,227966.4,90005,1.459
S1-Sa03-12-n1-0,47.615232,-122.321609,1273365.5,227966.4,100001,1.459
S1-Sa03-12-n1-0,47.615233,-122.321474,1273399.0,227966.1,100002,1.466
S1-Sa03-12-n1-0,47.615237,-122.320797,1273565.9,227964.6,100003,1.497
S1-Sa03-12-n1-0,47.615243,-122.320014,1273758.9,227962.8,100004,1.534
S1-Sa03-12-n1-0,47.615247,-122.319464,1273894.7,227961.8,100005,1.559
S1-Sa03-12-n1-0,47.615256,-122.318157,1274216.9,227958.9,100006,1.620
S1-Sa03-12-n1-0,47.615266,-122.316852,1274538.8,227956.2,100007,1.681
S1-Sa03-12-n1-0,47.615268,-122.316488,1274628.7,227955.4,100008,1.698
S1-Sa03-12-n1-0,47.615268,-122.316488,1274628.7,227955.4,110001,1.698
S1-Sa03-12-n1-0,47.615275,-122.315547,1274860.8,227953.3,110002,1.742
S1-Sa03-12-n1-0,47.615284,-122.314241,1275183.0,227950.4,110003,1.803
S1-Sa03-12-n1-0,47.615289,-122.312765,1275547.0,227945.2,110004,1.872
S1-Sa03-12-n1-0,47.615286,-122.312112,1275707.9,227941.1,110005,1.903
S1-Sa03-12-n1-0,47.615285,-122.311848,1275772.9,227939.4,110006,1.915
S1-Sa03-12-n1-0,47.615285,-122.311848,1275772.9,227939.4,120001,1.915
S1-Sa03-12-n1-0,47.615284,-122.311582,1275838.6,227937.7,120002,1.928
S1-Sa03-12-n1-0,47.615242,-122.311459,1275868.6,227921.9,120003,1.934
S1-Sa03-12-n1-0,47.615146,-122.311226,1275925.5,227885.8,120004,1.947
S1-Sa03-12-n1-0,47.615169,-122.311164,1275940.8,227893.8,120005,1.950
S1-Sa03-12-n1-0,47.615521,-122.310320,1276151.4,228018.2,120006,1.996
S1-Sa03-12-n1-0,47.615521,-122.310320,1276151.4,228018.2,130001,1.996
S1-Sa03-12-n1-0,47.615592,-122.310149,1276194.0,228043.3,130002,2.006
S1-Sa03-12-n1-0,47.616137,-122.308841,1276520.5,228236.0,130003,2.078
S1-Sa03-12-n1-0,47.616235,-122.308606,1276579.0,228270.5,130004,2.090
S1-Sa03-12-n1-0,47.616235,-122.308606,1276579.0,228270.5,140001,2.090
S1-Sa03-12-n1-0,47.616735,-122.307408,1276878.1,228447.1,140002,2.156
S1-Sa03-12-n1-0,47.617607,-122.307396,1276887.0,228765.1,140003,2.216
S1-Sa03-12-n1-0,47.618507,-122.307382,1276896.8,229093.5,140004,2.279
S1-Sa03-12-n1-0,47.618699,-122.307379,1276899.0,229163.5,140005,2.292
S1-Sa03-12-n1-0,47.618699,-122.307379,1276899.0,229163.5,150001,2.292
S1-Sa03-12-n1-0,47.619002,-122.307373,1276902.4,229274.0,150002,2.313
S1-Sa03-12-n1-0,47.619667,-122.307362,1276909.8,229516.3,150003,2.359
S1-Sa03-12-n1-0,47.619872,-122.307359,1276912.1,229591.2,150004,2.373
S1-Sa03-12-n1-0,47.619872,-122.307359,1276912.1,229591.2,160001,2.373
S1-Sa03-12-n1-0,47.620489,-122.307349,1276918.9,229816.1,160002,2.416
S1-Sa03-12-n1-0,47.620681,-122.307346,1276921.0,229886.1,160003,2.429
S1-Sa03-12-n1-0,47.620681,-122.307346,1276921.0,229886.1,170001,2.429
S1-Sa03-12-n1-0,47.621861,-122.307326,1276934.1,230316.5,170002,2.510
S1-Sa03-12-n1-0,47.621861,-122.307326,1276934.1,230316.5,180001,2.510
S1-Sa03-12-n1-0,47.622067,-122.307322,1276936.4,230391.6,180002,2.525
S1-Sa03-12-n1-0,47.623215,-122.307304,1276949.0,230810.0,180003,2.604
S1-Sa03-12-n1-0,47.623407,-122.307300,1276951.2,230879.9,180004,2.617
S1-Sa03-12-n1-0,47.623407,-122.307300,1276951.2,230879.9,190001,2.617
S1-Sa03-12-n1-0,47.623560,-122.307298,1276952.9,230936.0,190002,2.628
S1-Sa03-12-n1-0,47.624421,-122.307283,1276962.5,231249.8,190003,2.687
S1-Sa03-12-n1-0,47.625236,-122.307317,1276959.8,231547.1,190004,2.744
S1-Sa03-12-n1-0,47.625474,-122.307314,1276962.3,231634.1,190005,2.760
S1-Sa03-12-n1-0,47.625474,-122.307314,1276962.3,231634.1,200001,2.760
S1-Sa03-12-n1-0,47.626854,-122.307295,1276976.5,232137.0,200002,2.855
S1-Sa03-12-n1-0,47.627046,-122.307293,1276978.5,232207.0,200003,2.869
S1-Sa03-12-n1-0,47.627046,-122.307293,1276978.5,232207.0,210001,2.869
S1-Sa03-12-n1-0,47.628671,-122.307271,1276995.3,232799.7,210002,2.981
S1-Sa03-12-n1-0,47.628863,-122.307268,1276997.3,232869.7,210003,2.994
S1-Sa03-12-n1-0,47.628863,-122.307268,1276997.3,232869.7,220001,2.994
S1-Sa03-12-n1-0,47.630619,-122.307244,1277015.4,233509.8,220002,3.115
S1-Sa03-12-n1-0,47.630810,-122.307242,1277017.3,233579.8,220003,3.129
S1-Sa03-12-n1-0,47.630810,-122.307242,1277017.3,233579.8,230001,3.129
S1-Sa03-12-n1-0,47.632308,-122.307226,1277031.8,234125.8,230002,3.232
S1-Sa03-12-n1-0,47.632412,-122.307182,1277043.4,234163.6,230003,3.240
S1-Sa03-12-n1-0,47.632450,-122.307195,1277040.3,234177.5,230004,3.242
S1-Sa03-12-n1-0,47.632467,-122.307235,1277030.6,234184.0,230005,3.244
S1-Sa03-12-n1-0,47.632460,-122.307280,1277019.4,234181.7,230006,3.247
S1-Sa03-12-n1-0,47.632450,-122.307314,1277011.0,234178.2,230007,3.248
S1-Sa03-12-n1-0,47.632450,-122.307314,1277011.0,234178.2,240001,3.248
S1-Sa03-12-n1-0,47.632446,-122.307329,1277007.3,234176.7,240002,3.249
S1-Sa03-12-n1-0,47.632419,-122.307344,1277003.4,234167.0,240003,3.251
S1-Sa03-12-n1-0,47.632389,-122.307329,1277006.8,234155.8,240004,3.253
S1-Sa03-12-n1-0,47.632308,-122.307226,1277031.8,234125.8,240005,3.261
S1-Sa03-12-n1-0,47.631897,-122.307230,1277027.8,233975.9,240006,3.289
S1-Sa03-49-s1-1,47.661274,-122.313473,1275695.0,244719.1,10001,0.000
S1-Sa03-49-s1-1,47.661271,-122.313128,1275779.9,244716.6,10002,0.016
S1-Sa03-49-s1-1,47.661268,-122.312561,1275919.6,244712.9,10003,0.043
S1-Sa03-49-s1-1,47.661264,-122.311963,1276067.0,244708.6,10004,0.070
S1-Sa03-49-s1-1,47.660958,-122.311954,1276067.0,244597.0,10005,0.092
S1-Sa03-49-s1-1,47.660286,-122.311963,1276060.0,244351.8,10006,0.138
S1-Sa03-49-s1-1,47.659783,-122.311982,1276051.9,244168.5,10007,0.173
S1-Sa03-49-s1-1,47.659369,-122.311992,1276046.6,244017.6,10008,0.201
S1-Sa03-49-s1-1,47.659369,-122.311992,1276046.6,244017.6,20001,0.201
S1-Sa03-49-s1-1,47.658303,-122.312017,1276032.9,243628.9,20002,0.275
S1-Sa03-49-s1-1,47.656821,-122.312052,1276013.9,243088.4,20003,0.378
S1-Sa03-49-s1-1,47.656428,-122.312062,1276008.7,242945.2,20004,0.405
S1-Sa03-49-s1-1,47.656428,-122.312062,1276008.7,242945.2,30001,0.405
S1-Sa03-49-s1-1,47.656209,-122.312067,1276005.8,242865.3,30002,0.420
S1-Sa03-49-s1-1,47.656217,-122.313261,1275711.8,242874.1,30003,0.475
S1-Sa03-49-s1-1,47.656227,-122.314417,1275426.9,242883.2,30004,0.529
S1-Sa03-49-s1-1,47.656232,-122.315003,1275282.6,242887.9,30005,0.557
S1-Sa03-49-s1-1,47.656235,-122.315330,1275202.0,242890.5,30006,0.572
S1-Sa03-49-s1-1,47.656235,-122.315330,1275202.0,242890.5,40001,0.572
S1-Sa03-49-s1-1,47.656237,-122.315574,1275142.0,242892.4,40002,0.583
S1-Sa03-49-s1-1,47.656247,-122.316709,1274862.3,242901.4,40003,0.636
S1-Sa03-49-s1-1,47.656251,-122.317527,1274660.9,242906.5,40004,0.675
S1-Sa03-49-s1-1,47.656243,-122.317694,1274619.5,242904.4,40005,0.682
S1-Sa03-49-s1-1,47.656229,-122.317806,1274591.8,242900.0,40006,0.688
S1-Sa03-49-s1-1,47.656214,-122.317892,1274570.7,242894.9,40007,0.692
S1-Sa03-49-s1-1,47.656191,-122.317979,1274548.9,242886.9,40008,0.696
S1-Sa03-49-s1-1,47.656161,-122.318074,1274525.5,242876.4,40009,0.701
S1-Sa03-49-s1-1,47.656116,-122.318190,1274496.6,242860.6,40010,0.707
S1-Sa03-49-s1-1,47.656080,-122.318266,1274477.6,242847.8,40011,0.712
S1-Sa03-49-s1-1,47.656015,-122.318334,1274460.2,242824.3,40012,0.717
S1-Sa03-49-s1-1,47.655962,-122.318371,1274450.7,242805.4,40013,0.721
S1-Sa03-49-s1-1,47.655907,-122.318403,1274442.6,242785.3,40014,0.725
S1-Sa03-49-s1-1,47.655847,-122.318410,1274440.4,242763.5,40015,0.729
S1-Sa03-49-s1-1,47.655768,-122.318406,1274440.8,242734.6,40016,0.735
S1-Sa03-49-s1-1,47.655768,-122.318406,1274440.8,242734.6,50001,0.735
S1-Sa03-49-s1-1,47.655761,-122.318406,1274440.8,242732.2,50002,0.735
S1-Sa03-49-s1-1,47.655652,-122.318384,1274445.5,242692.3,50003,0.743
S1-Sa03-49-s1-1,47.655555,-122.318372,1274447.6,242656.7,50004,0.750
S1-Sa03-49-s1-1,47.655473,-122.318377,1274445.9,242627.0,50005,0.755
S1-Sa03-49-s1-1,47.655424,-122.318391,1274442.2,242609.0,50006,0.759
S1-Sa03-49-s1-1,47.655376,-122.318401,1274439.2,242591.7,50007,0.762
S1-Sa03-49-s1-1,47.655327,-122.318414,1274435.7,242573.9,50008,0.766
S1-Sa03-49-s1-1,47.655257,-122.318429,1274431.5,242548.5,50009,0.771
S1-Sa03-49-s1-1,47.654175,-122.319267,1274217.4,242157.9,50010,0.855
S1-Sa03-49-s1-1,47.652265,-122.320744,1273839.9,241468.1,50011,1.004
S1-Sa03-49-s1-1,47.651931,-122.320994,1273776.0,241347.5,50012,1.030
S1-Sa03-49-s1-1,47.651735,-122.321150,1273736.3,241276.9,50013,1.045
S1-Sa03-49-s1-1,47.651580,-122.321274,1273704.6,241221.0,50014,1.057
S1-Sa03-49-s1-1,47.650521,-122.322093,1273495.3,240838.7,50015,1.140
S1-Sa03-49-s1-1,47.650091,-122.322094,1273492.0,240681.8,50016,1.169
S1-Sa03-49-s1-1,47.649705,-122.322095,1273489.0,240541.1,50017,1.196
S1-Sa03-49-s1-1,47.649705,-122.322095,1273489.0,240541.1,60001,1.196
S1-Sa03-49-s1-1,47.648712,-122.322098,1273481.4,240179.1,60002,1.265
S1-Sa03-49-s1-1,47.648279,-122.322098,1273478.1,240020.9,60003,1.295
S1-Sa03-49-s1-1,47.647829,-122.322099,1273474.8,239856.8,60004,1.326
S1-Sa03-49-s1-1,47.647006,-122.322101,1273468.5,239556.8,60005,1.383
S1-Sa03-49-s1-1,47.647006,-122.322101,1273468.5,239556.8,70001,1.383
S1-Sa03-49-s1-1,47.646924,-122.322101,1273467.9,239526.8,70002,1.388
S1-Sa03-49-s1-1,47.645622,-122.322104,1273458.0,239052.0,70003,1.478
S1-Sa03-49-s1-1,47.644492,-122.322108,1273449.1,238639.8,70004,1.556
S1-Sa03-49-s1-1,47.643192,-122.322091,1273444.1,238165.9,70005,1.646
S1-Sa03-49-s1-1,47.643194,-122.321471,1273596.8,238163.4,70006,1.675
S1-Sa03-49-s1-1,47.643195,-122.320852,1273749.5,238160.9,70007,1.704
S1-Sa03-49-s1-1,47.643196,-122.320055,1273945.9,238157.7,70008,1.741
S1-Sa03-49-s1-1,47.642937,-122.320055,1273944.0,238063.2,70009,1.759
S1-Sa03-49-s1-1,47.642937,-122.320055,1273944.0,238063.2,80001,1.759
S1-Sa03-49-s1-1,47.642469,-122.320056,1273940.6,237892.3,80002,1.791
S1-Sa03-49-s1-1,47.641357,-122.320057,1273932.4,237486.8,80003,1.868
S1-Sa03-49-s1-1,47.641161,-122.320058,1273930.9,237415.4,80004,1.882
S1-Sa03-49-s1-1,47.641161,-122.320058,1273930.9,237415.4,90001,1.882
S1-Sa03-49-s1-1,47.639549,-122.320061,1273918.6,236827.5,90002,1.993
S1-Sa03-49-s1-1,47.638405,-122.320070,1273908.5,236410.4,90003,2.072
S1-Sa03-49-s1-1,47.637254,-122.320078,1273898.3,235990.5,90004,2.152
S1-Sa03-49-s1-1,47.637031,-122.320080,1273896.3,235909.4,90005,2.167
S1-Sa03-49-s1-1,47.637031,-122.320080,1273896.3,235909.4,100001,2.167
S1-Sa03-49-s1-1,47.635937,-122.320088,1273886.6,235510.5,100002,2.243
S1-Sa03-49-s1-1,47.635915,-122.320088,1273886.5,235502.2,100003,2.244
S1-Sa03-49-s1-1,47.635029,-122.320094,1273878.6,235179.2,100004,2.305
S1-Sa03-49-s1-1,47.634304,-122.320109,1273870.0,234915.0,100005,2.355
S1-Sa03-49-s1-1,47.634066,-122.320102,1273870.0,234828.0,100006,2.372
S1-Sa03-49-s1-1,47.633689,-122.319965,1273901.0,234690.0,100007,2.399
S1-Sa03-49-s1-1,47.633553,-122.319933,1273908.0,234640.0,100008,2.408
S1-Sa03-49-s1-1,47.633048,-122.319932,1273904.6,234455.9,100009,2.443
S1-Sa03-49-s1-1,47.632911,-122.319957,1273897.5,234406.0,100010,2.453
S1-Sa03-49-s1-1,47.632644,-122.320100,1273860.5,234309.5,100011,2.472
S1-Sa03-49-s1-1,47.632426,-122.320191,1273836.5,234230.5,100012,2.488
S1-Sa03-49-s1-1,47.632280,-122.320205,1273832.0,234177.3,100013,2.498
S1-Sa03-49-s1-1,47.632126,-122.320205,1273830.9,234120.9,100014,2.509
S1-Sa03-49-s1-1,47.632126,-122.320205,1273830.9,234120.9,110001,2.509
S1-Sa03-49-s1-1,47.630492,-122.320207,1273818.8,233525.0,110002,2.621
S1-Sa03-49-s1-1,47.628735,-122.320211,1273805.6,232884.5,110003,2.743
S1-Sa03-49-s1-1,47.628735,-122.320211,1273805.6,232884.5,120001,2.743
S1-Sa03-49-s1-1,47.628672,-122.320211,1273805.1,232861.5,120002,2.747
S1-Sa03-49-s1-1,47.626830,-122.320218,1273790.4,232189.7,120003,2.874
S1-Sa03-49-s1-1,47.625653,-122.320239,1273776.8,231760.4,120004,2.956
S1-Sa03-49-s1-1,47.625560,-122.320246,1273774.6,231726.5,120005,2.962
S1-Sa03-49-s1-1,47.625501,-122.320266,1273769.1,231705.3,120006,2.966
S1-Sa03-49-s1-1,47.625432,-122.320326,1273753.8,231680.5,120007,2.972
S1-Sa03-49-s1-1,47.625362,-122.320405,1273734.0,231655.2,120008,2.978
S1-Sa03-49-s1-1,47.625145,-122.320744,1273648.7,231577.7,120009,3.000
S1-Sa03-49-s1-1,47.625145,-122.320744,1273648.7,231577.7,130001,3.000
S1-Sa03-49-s1-1,47.625051,-122.320892,1273611.7,231544.1,130002,3.009
S1-Sa03-49-s1-1,47.624986,-122.320930,1273601.8,231520.6,130003,3.014
S1-Sa03-49-s1-1,47.624271,-122.320941,1273594.1,231259.8,130004,3.063
S1-Sa03-49-s1-1,47.623131,-122.320923,1273590.5,230843.9,130005,3.142
S1-Sa03-49-s1-1,47.622895,-122.320919,1273589.8,230757.8,130006,3.159
S1-Sa03-49-s1-1,47.622895,-122.320919,1273589.8,230757.8,140001,3.159
S1-Sa03-49-s1-1,47.621990,-122.320904,1273587.0,230427.8,140002,3.221
S1-Sa03-49-s1-1,47.621078,-122.320890,1273584.1,230095.0,140003,3.284
S1-Sa03-49-s1-1,47.620817,-122.320886,1273583.3,229999.9,140004,3.302
S1-Sa03-49-s1-1,47.620817,-122.320886,1273583.3,229999.9,150001,3.302
S1-Sa03-49-s1-1,47.619909,-122.320871,1273580.5,229668.9,150002,3.365
S1-Sa03-49-s1-1,47.618741,-122.320852,1273576.9,229242.8,150003,3.445
S1-Sa03-49-s1-1,47.618542,-122.320850,1273576.2,229170.2,150004,3.459
S1-Sa03-49-s1-1,47.618542,-122.320850,1273576.2,229170.2,160001,3.459
S1-Sa03-49-s1-1,47.618169,-122.320844,1273575.0,229034.2,160002,3.485
S1-Sa03-49-s1-1,47.617573,-122.320834,1273573.1,228816.7,160003,3.526
S1-Sa03-49-s1-1,47.616197,-122.320812,1273568.9,228314.6,160004,3.621
S1-Sa03-49-s1-1,47.616197,-122.320812,1273568.9,228314.6,170001,3.621
S1-Sa03-49-s1-1,47.615237,-122.320797,1273565.9,227964.6,170002,3.688
S1-Sa03-49-s1-1,47.615233,-122.321474,1273399.0,227966.1,170003,3.719
S1-Sa03-49-s1-1,47.615232,-122.321488,1273395.5,227966.1,170004,3.720
S1-Sa03-49-s1-1,47.615232,-122.321488,1273395.5,227966.1,180001,3.720
S1-Sa03-49-s1-1,47.615228,-122.322128,1273237.5,227967.5,180002,3.750
S1-Sa03-49-s1-1,47.615233,-122.323414,1272920.5,227975.5,180003,3.810
S1-Sa03-49-s1-1,47.615227,-122.324471,1272659.8,227978.3,180004,3.859
S1-Sa03-49-s1-1,47.615223,-122.325130,1272497.3,227980.0,180005,3.890
S1-Sa03-49-s1-1,47.615223,-122.325130,1272497.3,227980.0,190001,3.890
S1-Sa03-49-s1-1,47.615221,-122.325527,1272399.3,227981.1,190002,3.909
S1-Sa03-49-s1-1,47.615217,-122.326185,1272237.1,227982.8,190003,3.939
S1-Sa03-49-s1-1,47.615220,-122.326803,1272084.8,227987.0,190004,3.968
S1-Sa03-49-s1-1,47.615229,-122.327270,1271969.6,227992.4,190005,3.990
S1-Sa03-49-s1-1,47.615229,-122.327270,1271969.6,227992.4,200001,3.990
S1-Sa03-49-s1-1,47.615240,-122.327902,1271813.8,227999.6,200002,4.019
S1-Sa03-49-s1-1,47.615146,-122.328143,1271753.8,227966.4,200003,4.032
S1-Sa03-49-s1-1,47.614923,-122.328710,1271612.4,227887.8,200004,4.063
S1-Sa03-49-s1-1,47.614459,-122.329821,1271335.1,227723.9,200005,4.124
S1-Sa03-49-s1-1,47.613996,-122.330926,1271059.2,227560.4,200006,4.185
S1-Sa03-49-s1-1,47.613765,-122.331478,1270921.5,227478.7,200007,4.215
S1-Sa03-49-s1-1,47.613530,-122.332040,1270781.3,227395.7,200008,4.246
S1-Sa03-49-s1-1,47.613320,-122.332541,1270656.2,227321.7,200009,4.274
S1-Sa03-49-s1-1,47.613320,-122.332541,1270656.2,227321.7,210001,4.274
S1-Sa03-49-s1-1,47.613293,-122.332607,1270639.8,227312.0,210002,4.277
S1-Sa03-49-s1-1,47.613066,-122.333151,1270504.0,227231.8,210003,4.307
S1-Sa03-49-s1-1,47.612834,-122.333706,1270365.5,227149.9,210004,4.338
S1-Sa03-49-s1-1,47.612602,-122.334261,1270227.0,227068.1,210005,4.368
S1-Sa03-49-s1-1,47.612371,-122.334814,1270088.9,226986.5,210006,4.398
S1-Sa03-49-s1-1,47.612138,-122.335372,1269949.7,226904.2,210007,4.429
S1-Sa03-49-s1-1,47.611908,-122.335922,1269812.3,226822.9,210008,4.459
S1-Sa03-49-s1-1,47.611710,-122.336396,1269694.0,226752.9,210009,4.485
S1-Sa03-49-s1-1,47.611710,-122.336396,1269694.0,226752.9,220001,4.485
S1-Sa03-49-s1-1,47.611674,-122.336482,1269672.5,226740.2,220002,4.490
S1-Sa03-49-s1-1,47.611454,-122.337015,1269539.5,226662.5,220003,4.519
S1-Sa03-49-s1-1,47.611209,-122.337590,1269396.0,226576.1,220004,4.551
S1-Sa03-49-s1-1,47.611135,-122.337767,1269351.8,226550.0,220005,4.561
S1-Sa03-49-s1-1,47.611050,-122.337972,1269300.6,226519.9,220006,4.572
S1-Sa03-60-s1-1,47.623958,-122.319892,1273850.5,231140.7,10001,0.000
S1-Sa03-60-s1-1,47.623127,-122.319905,1273841.5,230837.8,10002,0.057
S1-Sa03-60-s1-1,47.623131,-122.320923,1273590.5,230843.9,10003,0.105
S1-Sa03-60-s1-1,47.622895,-122.320919,1273589.8,230757.8,10004,0.121
S1-Sa03-60-s1-1,47.622895,-122.320919,1273589.8,230757.8,20001,0.121
S1-Sa03-60-s1-1,47.621990,-122.320904,1273587.0,230427.8,20002,0.184
S1-Sa03-60-s1-1,47.621078,-122.320890,1273584.1,230095.0,20003,0.247
S1-Sa03-60-s1-1,47.620817,-122.320886,1273583.3,229999.9,20004,0.265
S1-Sa03-60-s1-1,47.620817,-122.320886,1273583.3,229999.9,30001,0.265
S1-Sa03-60-s1-1,47.619909,-122.320871,1273580.5,229668.9,30002,0.327
S1-Sa03-60-s1-1,47.618741,-122.320852,1273576.9,229242.8,30003,0.408
S1-Sa03-60-s1-1,47.618542,-122.320850,1273576.2,229170.2,30004,0.422
S1-Sa03-60-s1-1,47.618542,-122.320850,1273576.2,229170.2,40001,0.422
S1-Sa03-60-s1-1,47.618169,-122.320844,1273575.0,229034.2,40002,0.448
S1-Sa03-60-s1-1,47.617573,-122.320834,1273573.1,228816.7,40003,0.489
S1-Sa03-60-s1-1,47.616197,-122.320812,1273568.9,228314.6,40004,0.584
S1-Sa03-60-s1-1,47.616197,-122.320812,1273568.9,228314.6,50001,0.584
S1-Sa03-60-s1-1,47.615237,-122.320797,1273565.9,227964.6,50002,0.650
S1-Sa03-60-s1-1,47.614146,-122.320779,1273562.5,227566.5,50003,0.726
S1-Sa03-60-s1-1,47.614146,-122.320779,1273562.5,227566.5,60001,0.726
S1-Sa03-60-s1-1,47.614077,-122.320778,1273562.3,227541.5,60002,0.730
S1-Sa03-60-s1-1,47.612978,-122.320779,1273554.4,227140.7,60003,0.806
S1-Sa03-60-s1-1,47.612714,-122.320776,1273553.3,227044.4,60004,0.825
S1-Sa03-60-s1-1,47.612714,-122.320776,1273553.3,227044.4,70001,0.825
S1-Sa03-60-s1-1,47.611261,-122.320758,1273547.4,226514.3,70002,0.925
S1-Sa03-60-s1-1,47.611171,-122.320758,1273546.8,226481.4,70003,0.931
